id,dupe_flag
100467312,TRUE
100467314,TRUE
100467318,TRUE
100467326,TRUE
100467332,TRUE
100467333,TRUE
100467336,TRUE
100467340,TRUE
100467342,TRUE
100467346,TRUE
100467350,TRUE
100467352,TRUE
100467354,TRUE
100467361,TRUE
100467376,TRUE
100467401,TRUE
100467419,TRUE
100467421,TRUE
100467441,TRUE
100467452,TRUE
100467454,TRUE
100467456,TRUE
100467458,TRUE
100467460,TRUE
100467462,TRUE
100467466,TRUE
100467467,TRUE
100467468,TRUE
100467471,TRUE
100467472,TRUE
100467473,TRUE
100467474,TRUE
100467475,TRUE
100467476,TRUE
100467477,TRUE
100467478,TRUE
100467479,TRUE
100467484,TRUE
100467485,TRUE
100467486,TRUE
100467487,TRUE
100467488,TRUE
100467489,TRUE
100467490,TRUE
100467491,TRUE
100467493,TRUE
100467495,TRUE
100467497,TRUE
100467499,TRUE
100467501,TRUE
100467503,TRUE
100467505,TRUE
100467507,TRUE
100467509,TRUE
100467511,TRUE
100467513,TRUE
100467515,TRUE
100467517,TRUE
100467521,TRUE
100467523,TRUE
100467525,TRUE
100467527,TRUE
100467535,TRUE
100467539,TRUE
100467541,TRUE
100467543,TRUE
100467545,TRUE
100467546,TRUE
100467547,TRUE
100467549,TRUE
100467550,TRUE
100467551,TRUE
100467553,TRUE
100467557,TRUE
100467558,TRUE
100467559,TRUE
100467560,TRUE
100467561,TRUE
100467564,TRUE
100467565,TRUE
100467566,TRUE
100467567,TRUE
100467569,TRUE
100467571,TRUE
100467573,TRUE
100467575,TRUE
100467578,TRUE
100467579,TRUE
100467581,TRUE
100467583,TRUE
100467584,TRUE
100467585,TRUE
100467586,TRUE
100467587,TRUE
100467588,TRUE
100467589,TRUE
100467593,TRUE
100467595,TRUE
100467617,TRUE
100467625,TRUE
100467639,TRUE
100467641,TRUE
100467689,TRUE
100467697,TRUE
100467711,TRUE
100467715,TRUE
100467753,TRUE
100467805,TRUE
100467827,TRUE
100467831,TRUE
100467837,TRUE
100467859,TRUE
100467973,TRUE
100467976,TRUE
100467985,TRUE
100467988,TRUE
100467997,TRUE
100468039,TRUE
100468041,TRUE
100468045,TRUE
100468047,TRUE
100468070,TRUE
100468072,TRUE
100468073,TRUE
100468195,TRUE
100468199,TRUE
100468207,TRUE
100468218,TRUE
100468224,TRUE
100468250,TRUE
100468251,TRUE
100468264,TRUE
100468266,TRUE
100468268,TRUE
100468274,TRUE
100468275,TRUE
100468276,TRUE
100468281,TRUE
100468288,TRUE
100468292,TRUE
100468296,TRUE
100468297,TRUE
100468298,TRUE
100468395,TRUE
100468399,TRUE
100468401,TRUE
100468405,TRUE
100468411,TRUE
100468415,TRUE
100468417,TRUE
100468423,TRUE
100468425,TRUE
100468427,TRUE
100468429,TRUE
100471089,TRUE
100471097,TRUE
100471107,TRUE
100471113,TRUE
100471284,TRUE
100471308,TRUE
100471446,TRUE
100471452,TRUE
100471470,TRUE
100472443,TRUE
100472525,TRUE
100474196,TRUE
100474198,TRUE
100474863,TRUE
100474871,TRUE
100474877,TRUE
100474879,TRUE
100474881,TRUE
100475107,TRUE
100475109,TRUE
100476588,TRUE
100476694,TRUE
100476825,TRUE
100476827,TRUE
100476936,TRUE
100476940,TRUE
100476944,TRUE
100476946,TRUE
100476962,TRUE
100477012,TRUE
100477119,TRUE
100477121,TRUE
100477272,TRUE
100477273,TRUE
100477872,TRUE
100477878,TRUE
100477882,TRUE
100477886,TRUE
100477888,TRUE
100478046,TRUE
100478054,TRUE
100478082,TRUE
100478114,TRUE
100478370,TRUE
100478372,TRUE
100478978,TRUE
100478980,TRUE
100479129,TRUE
100479131,TRUE
100481609,TRUE
100482119,TRUE
100482120,TRUE
100482122,TRUE
100482123,TRUE
100482124,TRUE
100482126,TRUE
100482134,TRUE
100482138,TRUE
100482140,TRUE
100482144,TRUE
100482146,TRUE
100482148,TRUE
100482150,TRUE
100482152,TRUE
100482156,TRUE
100482158,TRUE
100482160,TRUE
100482166,TRUE
100482168,TRUE
100482170,TRUE
100482172,TRUE
100482174,TRUE
100482176,TRUE
100482178,TRUE
100482180,TRUE
100482198,TRUE
100482200,TRUE
100482202,TRUE
100482204,TRUE
100482206,TRUE
100482208,TRUE
100482212,TRUE
100482214,TRUE
100482216,TRUE
100482218,TRUE
100482220,TRUE
100482222,TRUE
100482224,TRUE
100482226,TRUE
100482228,TRUE
100482230,TRUE
100482232,TRUE
100482234,TRUE
100482240,TRUE
100482242,TRUE
100482246,TRUE
100482250,TRUE
100482252,TRUE
100482254,TRUE
100482256,TRUE
100482260,TRUE
100482262,TRUE
100482264,TRUE
100482266,TRUE
100482268,TRUE
100482270,TRUE
100482272,TRUE
100482274,TRUE
100482276,TRUE
100482278,TRUE
100482280,TRUE
100482288,TRUE
100482292,TRUE
100482296,TRUE
100482300,TRUE
100482304,TRUE
100482306,TRUE
100482308,TRUE
100482310,TRUE
100482312,TRUE
100482316,TRUE
100482330,TRUE
100482359,TRUE
100482361,TRUE
100482382,TRUE
100482488,TRUE
100482506,TRUE
100482644,TRUE
100482646,TRUE
100482647,TRUE
100482649,TRUE
100482700,TRUE
100482704,TRUE
100482706,TRUE
100482710,TRUE
100482716,TRUE
100482718,TRUE
100482720,TRUE
100482722,TRUE
100482724,TRUE
100482726,TRUE
100482728,TRUE
100482730,TRUE
100482732,TRUE
100482734,TRUE
100482736,TRUE
100482738,TRUE
100482740,TRUE
100482742,TRUE
100482744,TRUE
100482746,TRUE
100482748,TRUE
100482750,TRUE
100482752,TRUE
100482754,TRUE
100482756,TRUE
100482758,TRUE
100482760,TRUE
100482762,TRUE
100482764,TRUE
100482766,TRUE
100482768,TRUE
100482770,TRUE
100482772,TRUE
100482774,TRUE
100482776,TRUE
100482782,TRUE
100482796,TRUE
100482804,TRUE
100482806,TRUE
100482808,TRUE
100482809,TRUE
100482810,TRUE
100482812,TRUE
100483044,TRUE
100483070,TRUE
100483072,TRUE
100483074,TRUE
100483076,TRUE
100483078,TRUE
100483080,TRUE
100483082,TRUE
100483084,TRUE
100483086,TRUE
100483088,TRUE
100483090,TRUE
100483092,TRUE
100483094,TRUE
100483096,TRUE
100483098,TRUE
100483100,TRUE
100483102,TRUE
100483104,TRUE
100483106,TRUE
100483108,TRUE
100483110,TRUE
100483112,TRUE
100483114,TRUE
100483116,TRUE
100483118,TRUE
100483120,TRUE
100483293,TRUE
100483295,TRUE
100483356,TRUE
100483360,TRUE
100483362,TRUE
100483378,TRUE
100483384,TRUE
100483386,TRUE
100483388,TRUE
100483392,TRUE
100483394,TRUE
100483400,TRUE
100483404,TRUE
100483406,TRUE
100483408,TRUE
100483410,TRUE
100483414,TRUE
100483416,TRUE
100483418,TRUE
100483420,TRUE
100483422,TRUE
100483424,TRUE
100483426,TRUE
100483428,TRUE
100483430,TRUE
100483432,TRUE
100483434,TRUE
100483436,TRUE
100483438,TRUE
100484809,TRUE
100484811,TRUE
100484815,TRUE
100484839,TRUE
100485859,TRUE
100485863,TRUE
100485869,TRUE
100485871,TRUE
100485881,TRUE
100486051,TRUE
100486067,TRUE
100486227,TRUE
100486421,TRUE
100486495,TRUE
100486535,TRUE
100486539,TRUE
100486541,TRUE
100486543,TRUE
100486545,TRUE
100486547,TRUE
100486548,TRUE
100486553,TRUE
100486555,TRUE
100486557,TRUE
100486565,TRUE
100486628,TRUE
100486842,TRUE
100486844,TRUE
100487211,TRUE
100487325,TRUE
100487345,TRUE
100487351,TRUE
100487469,TRUE
100487485,TRUE
100487487,TRUE
100487495,TRUE
100487497,TRUE
100487499,TRUE
100487501,TRUE
100487503,TRUE
100487505,TRUE
100487507,TRUE
100487509,TRUE
100487511,TRUE
100487515,TRUE
100487517,TRUE
100487535,TRUE
100487537,TRUE
100487545,TRUE
100487547,TRUE
100487549,TRUE
100487551,TRUE
100487553,TRUE
100487555,TRUE
100487557,TRUE
100487559,TRUE
100487561,TRUE
100487581,TRUE
100487583,TRUE
100487585,TRUE
100487597,TRUE
100487599,TRUE
100487609,TRUE
100487623,TRUE
100487688,TRUE
100487690,TRUE
100487694,TRUE
100487696,TRUE
100487698,TRUE
100487706,TRUE
100487712,TRUE
100487714,TRUE
100487716,TRUE
100487718,TRUE
100487720,TRUE
100487722,TRUE
100487726,TRUE
100487776,TRUE
100487778,TRUE
100487782,TRUE
100487786,TRUE
100487788,TRUE
100487790,TRUE
100487848,TRUE
100487850,TRUE
100487854,TRUE
100487856,TRUE
100491037,TRUE
100491039,TRUE
100491596,TRUE
100491598,TRUE
100491726,TRUE
100491728,TRUE
100491730,TRUE
100491732,TRUE
100492342,TRUE
100492344,TRUE
100492346,TRUE
100492348,TRUE
100492354,TRUE
100492355,TRUE
100494491,TRUE
100494493,TRUE
100495840,TRUE
100495842,TRUE
100496339,TRUE
100496340,TRUE
100498628,TRUE
100498630,TRUE
100498632,TRUE
100498634,TRUE
100498636,TRUE
100498638,TRUE
100498889,TRUE
100498891,TRUE
100499608,TRUE
100499628,TRUE
100499668,TRUE
100499692,TRUE
100499850,TRUE
100499852,TRUE
100500607,TRUE
100500609,TRUE
100500853,TRUE
100500933,TRUE
100503791,TRUE
100503792,TRUE
100504502,TRUE
100504503,TRUE
100504546,TRUE
100504728,TRUE
100504777,TRUE
100504885,TRUE
100505069,TRUE
100505087,TRUE
100505572,TRUE
100505574,TRUE
100505580,TRUE
100505584,TRUE
100505588,TRUE
100505670,TRUE
100505672,TRUE
100505674,TRUE
100505684,TRUE
100505686,TRUE
100505688,TRUE
100505925,TRUE
100505927,TRUE
100505929,TRUE
100507086,TRUE
100507226,TRUE
100507733,TRUE
100507736,TRUE
100507737,TRUE
100507747,TRUE
100507769,TRUE
100507770,TRUE
100507890,TRUE
100507911,TRUE
100507912,TRUE
100507915,TRUE
100507921,TRUE
100507922,TRUE
100507941,TRUE
100507942,TRUE
100507949,TRUE
100507950,TRUE
100508067,TRUE
100508068,TRUE
100508083,TRUE
100508084,TRUE
100508285,TRUE
100508319,TRUE
100508334,TRUE
100508335,TRUE
100508336,TRUE
100508337,TRUE
100508338,TRUE
100508339,TRUE
100508343,TRUE
100508344,TRUE
100508345,TRUE
100508346,TRUE
100508347,TRUE
100508348,TRUE
100508349,TRUE
100508350,TRUE
100508370,TRUE
100508685,TRUE
100508686,TRUE
100514481,TRUE
100514491,TRUE
100514528,TRUE
100514529,TRUE
100514535,TRUE
100514538,TRUE
100514542,TRUE
100514551,TRUE
100514578,TRUE
100514582,TRUE
100514636,TRUE
100514648,TRUE
100514653,TRUE
100514663,TRUE
100514733,TRUE
100514805,TRUE
100514808,TRUE
100514810,TRUE
100514828,TRUE
100514861,TRUE
100514870,TRUE
100514874,TRUE
100514921,TRUE
100514949,TRUE
100514950,TRUE
100514984,TRUE
100514985,TRUE
100514987,TRUE
100515046,TRUE
100515049,TRUE
100515054,TRUE
100515067,TRUE
100515094,TRUE
100515096,TRUE
100515098,TRUE
100515102,TRUE
100515119,TRUE
100515150,TRUE
100515169,TRUE
100515180,TRUE
100515181,TRUE
100515183,TRUE
100515187,TRUE
100515195,TRUE
100515199,TRUE
100515203,TRUE
100515207,TRUE
100515208,TRUE
100515244,TRUE
100515259,TRUE
100515329,TRUE
100515352,TRUE
100515367,TRUE
100515397,TRUE
100515434,TRUE
100515440,TRUE
100515493,TRUE
100515573,TRUE
100515574,TRUE
100515587,TRUE
100515589,TRUE
100515592,TRUE
100515599,TRUE
100515612,TRUE
100515621,TRUE
100515644,TRUE
100515679,TRUE
100515686,TRUE
100515702,TRUE
100515703,TRUE
100515707,TRUE
100515708,TRUE
100515711,TRUE
100515712,TRUE
100515719,TRUE
100515747,TRUE
100515749,TRUE
100515750,TRUE
100515751,TRUE
100515753,TRUE
100515761,TRUE
100515762,TRUE
100515781,TRUE
100515785,TRUE
100515792,TRUE
100515794,TRUE
100515811,TRUE
100515815,TRUE
100515817,TRUE
100515851,TRUE
100515855,TRUE
100515857,TRUE
100515860,TRUE
100515861,TRUE
100515865,TRUE
100515867,TRUE
100515870,TRUE
100515872,TRUE
100515873,TRUE
100515874,TRUE
100515882,TRUE
100515884,TRUE
100515887,TRUE
100515892,TRUE
100515893,TRUE
100515894,TRUE
100515896,TRUE
100515898,TRUE
100515900,TRUE
100515906,TRUE
100515974,TRUE
100516040,TRUE
100516049,TRUE
100516086,TRUE
100516088,TRUE
100516098,TRUE
100516100,TRUE
100516127,TRUE
100516148,TRUE
100516158,TRUE
100516162,TRUE
100516168,TRUE
100516180,TRUE
100516186,TRUE
100516216,TRUE
100516248,TRUE
100516260,TRUE
100516388,TRUE
100516403,TRUE
100516458,TRUE
100516460,TRUE
100516484,TRUE
100516515,TRUE
100516572,TRUE
100516596,TRUE
100516597,TRUE
100516661,TRUE
100516707,TRUE
100516708,TRUE
100516729,TRUE
100516743,TRUE
100516788,TRUE
100516845,TRUE
100516907,TRUE
100516947,TRUE
100516948,TRUE
100516968,TRUE
100516996,TRUE
100517006,TRUE
100517071,TRUE
100517120,TRUE
100517134,TRUE
100517167,TRUE
100517236,TRUE
100517304,TRUE
100517311,TRUE
100517312,TRUE
100517324,TRUE
100517361,TRUE
100517490,TRUE
100517571,TRUE
100517590,TRUE
100517664,TRUE
100517666,TRUE
100517681,TRUE
100517716,TRUE
100517723,TRUE
100517728,TRUE
100517729,TRUE
100517730,TRUE
100517889,TRUE
100517908,TRUE
100517918,TRUE
100517929,TRUE
100517961,TRUE
100517993,TRUE
100518108,TRUE
100518213,TRUE
100518224,TRUE
100518264,TRUE
100518286,TRUE
100518325,TRUE
100518522,TRUE
100518548,TRUE
100518551,TRUE
100518553,TRUE
100518597,TRUE
100518613,TRUE
100518618,TRUE
100518652,TRUE
100518656,TRUE
100518660,TRUE
100518661,TRUE
100518664,TRUE
100518688,TRUE
100518690,TRUE
100518697,TRUE
100518698,TRUE
100518717,TRUE
100518723,TRUE
100518738,TRUE
100518832,TRUE
100518880,TRUE
100518894,TRUE
100518904,TRUE
100518931,TRUE
100518966,TRUE
100518967,TRUE
100518973,TRUE
100519050,TRUE
100519052,TRUE
100519120,TRUE
100519137,TRUE
100519145,TRUE
100519209,TRUE
100519217,TRUE
100519219,TRUE
100519220,TRUE
100519222,TRUE
100519249,TRUE
100519345,TRUE
100519355,TRUE
100519363,TRUE
100519366,TRUE
100519369,TRUE
100519377,TRUE
100519378,TRUE
100519388,TRUE
100519389,TRUE
100519400,TRUE
100519405,TRUE
100519413,TRUE
100519421,TRUE
100519427,TRUE
100519429,TRUE
100519451,TRUE
100519453,TRUE
100519467,TRUE
100519490,TRUE
100519498,TRUE
100519577,TRUE
100519594,TRUE
100519664,TRUE
100519670,TRUE
100519689,TRUE
100519717,TRUE
100519726,TRUE
100519739,TRUE
100519746,TRUE
100519764,TRUE
100519769,TRUE
100519845,TRUE
100519854,TRUE
100519902,TRUE
100519961,TRUE
100520007,TRUE
100520055,TRUE
100520080,TRUE
100520122,TRUE
100520124,TRUE
100520189,TRUE
100520208,TRUE
100520209,TRUE
100520277,TRUE
100520313,TRUE
100520314,TRUE
100520320,TRUE
100520326,TRUE
100520348,TRUE
100520363,TRUE
100520375,TRUE
100520398,TRUE
100520405,TRUE
100520522,TRUE
100520531,TRUE
100520534,TRUE
100520536,TRUE
100520660,TRUE
100520680,TRUE
100520715,TRUE
100520718,TRUE
100520757,TRUE
100520786,TRUE
100520819,TRUE
100520881,TRUE
100520891,TRUE
100520893,TRUE
100520914,TRUE
100520923,TRUE
100520924,TRUE
100520927,TRUE
100520934,TRUE
100520936,TRUE
100520941,TRUE
100520942,TRUE
100520943,TRUE
100520947,TRUE
100520950,TRUE
100520951,TRUE
100520952,TRUE
100520953,TRUE
100520954,TRUE
100520956,TRUE
100520958,TRUE
100520970,TRUE
100521015,TRUE
100521058,TRUE
100521061,TRUE
100521070,TRUE
100521101,TRUE
100521105,TRUE
100521144,TRUE
100521203,TRUE
100521223,TRUE
100521224,TRUE
100521226,TRUE
100521287,TRUE
100521292,TRUE
100521294,TRUE
100521296,TRUE
100521303,TRUE
100521322,TRUE
100521348,TRUE
100521349,TRUE
100521352,TRUE
100521363,TRUE
100521373,TRUE
100521376,TRUE
100521377,TRUE
100521440,TRUE
100521447,TRUE
100521452,TRUE
100521476,TRUE
100521477,TRUE
100521675,TRUE
100521678,TRUE
100521681,TRUE
100521693,TRUE
100521706,TRUE
100521735,TRUE
100521767,TRUE
100521813,TRUE
100521831,TRUE
100521876,TRUE
100521878,TRUE
100521923,TRUE
100521939,TRUE
100521943,TRUE
100521944,TRUE
100521945,TRUE
100521979,TRUE
100522002,TRUE
100522035,TRUE
100522045,TRUE
100522059,TRUE
100522162,TRUE
100522177,TRUE
100522275,TRUE
100522373,TRUE
100522374,TRUE
100522378,TRUE
100522398,TRUE
100522399,TRUE
100522515,TRUE
100522555,TRUE
100522556,TRUE
100522567,TRUE
100522604,TRUE
100522628,TRUE
100522673,TRUE
100522750,TRUE
100522751,TRUE
100522775,TRUE
100522776,TRUE
100522838,TRUE
100522847,TRUE
100522948,TRUE
100522950,TRUE
100522952,TRUE
100522958,TRUE
100523065,TRUE
100523086,TRUE
100523227,TRUE
100523493,TRUE
100523494,TRUE
100523543,TRUE
100523556,TRUE
100523557,TRUE
100523558,TRUE
100523560,TRUE
100523561,TRUE
100523562,TRUE
100523563,TRUE
100523577,TRUE
100523579,TRUE
100523585,TRUE
100523587,TRUE
100523591,TRUE
100523691,TRUE
100523794,TRUE
100523811,TRUE
100523814,TRUE
100523818,TRUE
100523857,TRUE
100523863,TRUE
100523889,TRUE
100523901,TRUE
100523904,TRUE
100523907,TRUE
100523911,TRUE
100524025,TRUE
100524078,TRUE
100524096,TRUE
100524121,TRUE
100524123,TRUE
100524189,TRUE
100524231,TRUE
100524271,TRUE
100524279,TRUE
100524390,TRUE
100524404,TRUE
100524408,TRUE
100524452,TRUE
100524472,TRUE
100524536,TRUE
100524542,TRUE
100524544,TRUE
100524558,TRUE
100524566,TRUE
100524600,TRUE
100524667,TRUE
100524687,TRUE
100524700,TRUE
100524702,TRUE
100524720,TRUE
100524749,TRUE
100524750,TRUE
100524833,TRUE
100524936,TRUE
100524937,TRUE
100524981,TRUE
100524993,TRUE
100524994,TRUE
100524995,TRUE
100525001,TRUE
100525063,TRUE
100525069,TRUE
100525168,TRUE
100525245,TRUE
100525249,TRUE
100525293,TRUE
100525317,TRUE
100525325,TRUE
100525326,TRUE
100525328,TRUE
100525334,TRUE
100525442,TRUE
100525461,TRUE
100525475,TRUE
100525478,TRUE
100525514,TRUE
100525562,TRUE
100525565,TRUE
100525570,TRUE
100525604,TRUE
100526245,TRUE
100526261,TRUE
100527499,TRUE
100527501,TRUE
100527724,TRUE
100527725,TRUE
100527783,TRUE
100527784,TRUE
100528070,TRUE
100528071,TRUE
100528137,TRUE
100528138,TRUE
100528140,TRUE
100528141,TRUE
100528144,TRUE
100528145,TRUE
100528146,TRUE
100528147,TRUE
100528148,TRUE
100528150,TRUE
100528151,TRUE
100528152,TRUE
100528153,TRUE
100528154,TRUE
100528155,TRUE
100528156,TRUE
100528157,TRUE
100528158,TRUE
100528159,TRUE
100528160,TRUE
100528163,TRUE
100528165,TRUE
100528678,TRUE
100528710,TRUE
100528790,TRUE
100528792,TRUE
100529280,TRUE
100529282,TRUE
100529286,TRUE
100529384,TRUE
100529405,TRUE
100529409,TRUE
100529411,TRUE
100529800,TRUE
100529824,TRUE
100530095,TRUE
100530097,TRUE
100530160,TRUE
100530168,TRUE
100530265,TRUE
100530525,TRUE
100530527,TRUE
100530700,TRUE
100530706,TRUE
100530714,TRUE
100530796,TRUE
100530810,TRUE
100530818,TRUE
100530941,TRUE
100530943,TRUE
100531175,TRUE
100531198,TRUE
100531199,TRUE
100531531,TRUE
100531532,TRUE
100531678,TRUE
100531680,TRUE
100531683,TRUE
100531684,TRUE
100531809,TRUE
100531810,TRUE
100531857,TRUE
100531858,TRUE
100532457,TRUE
100532461,TRUE
100532616,TRUE
100532617,TRUE
100533349,TRUE
100533351,TRUE
100533425,TRUE
100533445,TRUE
100533456,TRUE
100533631,TRUE
100533633,TRUE
100533674,TRUE
100533676,TRUE
100533678,TRUE
100533682,TRUE
100534036,TRUE
100534040,TRUE
100534072,TRUE
100534629,TRUE
100534631,TRUE
100534650,TRUE
100534778,TRUE
100534908,TRUE
100534928,TRUE
100534938,TRUE
100534940,TRUE
100534944,TRUE
100534946,TRUE
100535030,TRUE
100535032,TRUE
100535042,TRUE
100535130,TRUE
100535386,TRUE
100535390,TRUE
100535607,TRUE
100535609,TRUE
100535611,TRUE
100535613,TRUE
100535743,TRUE
100535744,TRUE
100535745,TRUE
100535764,TRUE
100535766,TRUE
100535768,TRUE
100535820,TRUE
100535832,TRUE
100535834,TRUE
100536164,TRUE
100536226,TRUE
100536305,TRUE
100536307,TRUE
100536309,TRUE
100536351,TRUE
100536355,TRUE
100536362,TRUE
100536364,TRUE
100536366,TRUE
100536368,TRUE
100536492,TRUE
100536494,TRUE
100536500,TRUE
100536504,TRUE
100536822,TRUE
100536838,TRUE
100536841,TRUE
100536843,TRUE
100536845,TRUE
100536887,TRUE
100536891,TRUE
100537310,TRUE
100537340,TRUE
100537484,TRUE
100537614,TRUE
100537618,TRUE
100537700,TRUE
100538152,TRUE
100538160,TRUE
100538428,TRUE
100538454,TRUE
100538634,TRUE
100538656,TRUE
100538660,TRUE
100538714,TRUE
100538742,TRUE
100538744,TRUE
100538771,TRUE
100538783,TRUE
100539198,TRUE
100539222,TRUE
100539229,TRUE
100539233,TRUE
100539239,TRUE
100539241,TRUE
100539247,TRUE
100539249,TRUE
100539360,TRUE
100539596,TRUE
100539672,TRUE
100539863,TRUE
100539867,TRUE
100541725,TRUE
100541911,TRUE
100543142,TRUE
100543165,TRUE
100543171,TRUE
100543185,TRUE
100543198,TRUE
100543200,TRUE
100543216,TRUE
100543705,TRUE
100543715,TRUE
100543719,TRUE
100543788,TRUE
100543790,TRUE
100543862,TRUE
100543874,TRUE
100544056,TRUE
100544060,TRUE
100544250,TRUE
100544264,TRUE
100544285,TRUE
100544299,TRUE
100544752,TRUE
100544774,TRUE
100545733,TRUE
100545755,TRUE
100545821,TRUE
100546099,TRUE
100546103,TRUE
100546186,TRUE
100546188,TRUE
100546190,TRUE
100546235,TRUE
100546254,TRUE
100546256,TRUE
100546258,TRUE
100546260,TRUE
100546515,TRUE
100546525,TRUE
100546807,TRUE
100546893,TRUE
100547088,TRUE
100547090,TRUE
100547091,TRUE
100547092,TRUE
100547094,TRUE
100547104,TRUE
100547106,TRUE
100547116,TRUE
100547118,TRUE
100547513,TRUE
100547603,TRUE
100547895,TRUE
100547932,TRUE
100547934,TRUE
100547969,TRUE
100547995,TRUE
100548039,TRUE
100548041,TRUE
100548143,TRUE
100548733,TRUE
100548843,TRUE
100548873,TRUE
100548915,TRUE
100549622,TRUE
100549624,TRUE
100549708,TRUE
100549709,TRUE
100549710,TRUE
100549711,TRUE
100549712,TRUE
100549713,TRUE
100549718,TRUE
100549719,TRUE
100549722,TRUE
100549723,TRUE
100549728,TRUE
100549729,TRUE
100550101,TRUE
100550105,TRUE
100551936,TRUE
100551938,TRUE
100552124,TRUE
100552128,TRUE
100552438,TRUE
100552458,TRUE
100552500,TRUE
100552602,TRUE
100552606,TRUE
100552943,TRUE
100554210,TRUE
100554218,TRUE
100554250,TRUE
100554252,TRUE
100554881,TRUE
100554885,TRUE
100557590,TRUE
100557622,TRUE
100557628,TRUE
100557650,TRUE
100557660,TRUE
100557673,TRUE
100557710,TRUE
100557724,TRUE
100557741,TRUE
100557765,TRUE
100557769,TRUE
100557779,TRUE
100557941,TRUE
100557943,TRUE
100557953,TRUE
100558184,TRUE
100558202,TRUE
100558274,TRUE
100558304,TRUE
100558675,TRUE
100558677,TRUE
100558706,TRUE
100558746,TRUE
100558812,TRUE
100558814,TRUE
100558885,TRUE
100558952,TRUE
100559046,TRUE
100559052,TRUE
100559060,TRUE
100559062,TRUE
100559116,TRUE
100559126,TRUE
100559136,TRUE
100559150,TRUE
100559169,TRUE
100559198,TRUE
100559574,TRUE
100559901,TRUE
100559932,TRUE
100559940,TRUE
100559941,TRUE
100560383,TRUE
100560501,TRUE
100560516,TRUE
100560751,TRUE
100560753,TRUE
100560755,TRUE
100560829,TRUE
100560911,TRUE
100560912,TRUE
100561087,TRUE
100561121,TRUE
100561124,TRUE
100561136,TRUE
100561139,TRUE
100561142,TRUE
100561181,TRUE
100561268,TRUE
100561270,TRUE
100561318,TRUE
100561321,TRUE
100561401,TRUE
100561442,TRUE
100561443,TRUE
100561448,TRUE
100561470,TRUE
100561896,TRUE
100562035,TRUE
100562037,TRUE
100562039,TRUE
100562180,TRUE
100562188,TRUE
100562370,TRUE
100562372,TRUE
100562373,TRUE
100562375,TRUE
100562873,TRUE
100563441,TRUE
100565856,TRUE
100565878,TRUE
100566040,TRUE
100566042,TRUE
100566983,TRUE
100566985,TRUE
100566987,TRUE
100570768,TRUE
100570770,TRUE
100570853,TRUE
100570854,TRUE
100571035,TRUE
100571036,TRUE
100571776,TRUE
100571777,TRUE
100572167,TRUE
100572169,TRUE
100572171,TRUE
100572195,TRUE
100572197,TRUE
100572238,TRUE
100572243,TRUE
100572460,TRUE
100572492,TRUE
100572934,TRUE
100573121,TRUE
100573203,TRUE
100573205,TRUE
100573207,TRUE
100573219,TRUE
100573221,TRUE
100573223,TRUE
100573279,TRUE
100573306,TRUE
100573310,TRUE
100573361,TRUE
100573389,TRUE
100573391,TRUE
100573405,TRUE
100573461,TRUE
100573463,TRUE
100573588,TRUE
100573632,TRUE
100573689,TRUE
100573697,TRUE
100573743,TRUE
100573825,TRUE
100573835,TRUE
100574576,TRUE
100574583,TRUE
100574594,TRUE
100574701,TRUE
100574703,TRUE
100574705,TRUE
100574707,TRUE
100575051,TRUE
100575066,TRUE
100575095,TRUE
100575100,TRUE
100575107,TRUE
100575112,TRUE
100575127,TRUE
100575159,TRUE
100575163,TRUE
100575167,TRUE
100575179,TRUE
100575195,TRUE
100575199,TRUE
100575201,TRUE
100575215,TRUE
100575218,TRUE
100575224,TRUE
100575230,TRUE
100575239,TRUE
100575259,TRUE
100575276,TRUE
100575296,TRUE
100575302,TRUE
100575418,TRUE
100575444,TRUE
100575462,TRUE
100575518,TRUE
100575540,TRUE
100575542,TRUE
100575547,TRUE
100575567,TRUE
100575579,TRUE
100575590,TRUE
100575599,TRUE
100575601,TRUE
100575702,TRUE
100575714,TRUE
100575717,TRUE
100575739,TRUE
100575743,TRUE
100575753,TRUE
100575755,TRUE
100575759,TRUE
100575783,TRUE
100575815,TRUE
100575817,TRUE
100575822,TRUE
100575828,TRUE
100575844,TRUE
100575848,TRUE
100575850,TRUE
100575854,TRUE
100575860,TRUE
100575862,TRUE
100575864,TRUE
100575866,TRUE
100575868,TRUE
100575896,TRUE
100575918,TRUE
100575922,TRUE
100575950,TRUE
100575962,TRUE
100575983,TRUE
100575984,TRUE
100575992,TRUE
100575999,TRUE
100576008,TRUE
100576009,TRUE
100576033,TRUE
100576143,TRUE
100576156,TRUE
100576214,TRUE
100576218,TRUE
100576224,TRUE
100576226,TRUE
100576245,TRUE
100576261,TRUE
100576265,TRUE
100576269,TRUE
100576273,TRUE
100576283,TRUE
100576341,TRUE
100576343,TRUE
100576424,TRUE
100576458,TRUE
100576465,TRUE
100576466,TRUE
100576583,TRUE
100576593,TRUE
100576599,TRUE
100576729,TRUE
100576747,TRUE
100576749,TRUE
100576753,TRUE
100576816,TRUE
100576830,TRUE
100576944,TRUE
100576959,TRUE
100576985,TRUE
100576987,TRUE
100576989,TRUE
100576992,TRUE
100577006,TRUE
100577009,TRUE
100577010,TRUE
100577028,TRUE
100577031,TRUE
100577038,TRUE
100577049,TRUE
100577053,TRUE
100577061,TRUE
100577067,TRUE
